wavelength[nm], flux
651.76, 6.5180e-13
651.90, 6.5730e-13
652.04, 6.5630e-13
652.18, 6.4520e-13
652.32, 6.3610e-13
652.46, 6.3630e-13
652.60, 6.3750e-13
652.74, 6.2450e-13
652.88, 6.1410e-13
653.02, 6.2780e-13
653.16, 6.3470e-13
653.30, 6.3000e-13
653.44, 6.4590e-13
653.58, 6.4660e-13
653.72, 6.4560e-13
653.86, 6.5040e-13
654.00, 6.5030e-13
654.14, 6.5230e-13
654.28, 6.4880e-13
654.42, 6.4580e-13
654.56, 6.3990e-13
654.70, 6.2740e-13
654.84, 6.2170e-13
654.98, 6.2300e-13
655.12, 6.2480e-13
655.26, 6.3070e-13
655.40, 6.2730e-13
655.54, 6.2410e-13
655.68, 6.2210e-13
655.82, 6.1140e-13
655.96, 5.8810e-13
656.10, 5.5160e-13
656.24, 5.2420e-13
656.38, 5.2710e-13
656.52, 5.5520e-13
656.66, 5.8230e-13
656.80, 5.9230e-13
656.94, 5.9810e-13
657.08, 6.1320e-13
657.22, 6.2920e-13
657.36, 6.2980e-13
657.50, 6.2060e-13
657.64, 6.2440e-13
657.78, 6.4000e-13
657.92, 6.5010e-13
658.06, 6.5020e-13
658.20, 6.4290e-13
658.34, 6.4500e-13
658.48, 6.5820e-13
658.62, 6.6340e-13
658.76, 6.5030e-13
658.90, 6.2800e-13
659.04, 6.1540e-13
659.18, 6.1700e-13
659.32, 6.2640e-13
659.46, 6.3170e-13
659.60, 6.3040e-13
659.74, 6.3240e-13
659.88, 6.3360e-13
660.02, 6.5400e-13
660.16, 6.7000e-13
660.30, 6.6440e-13
660.44, 6.5820e-13
660.58, 6.6220e-13
660.72, 6.6070e-13
660.86, 6.4370e-13
661.00, 6.1090e-13
661.14, 6.0360e-13
661.28, 6.1470e-13
661.42, 6.2230e-13
661.56, 6.2080e-13
661.70, 6.1100e-13
661.84, 6.1000e-13
661.98, 6.2300e-13
662.12, 6.3580e-13
662.26, 6.3560e-13
662.40, 6.2330e-13
662.54, 6.1780e-13
662.68, 6.3100e-13
662.82, 6.4290e-13
662.96, 6.2860e-13
663.10, 6.0430e-13
663.24, 6.0100e-13
663.38, 6.0810e-13
663.52, 6.0910e-13
663.66, 6.0660e-13
663.80, 6.0110e-13
663.94, 5.9570e-13
664.08, 6.0660e-13
664.22, 6.2510e-13
664.36, 6.1160e-13
664.50, 6.1100e-13
664.64, 6.2550e-13
664.78, 6.1730e-13
664.92, 6.0950e-13
665.06, 6.1350e-13
665.20, 6.2120e-13
665.34, 6.1740e-13
665.48, 6.1090e-13
665.62, 6.2470e-13
665.76, 6.4300e-13
665.90, 6.3690e-13
666.04, 6.2300e-13
666.18, 6.1980e-13
666.32, 6.2750e-13
666.46, 6.3930e-13
666.60, 6.4460e-13
666.74, 6.3460e-13
666.88, 6.2480e-13
667.02, 6.2690e-13
667.16, 6.2090e-13
667.30, 6.0830e-13
667.44, 5.9180e-13
667.58, 5.6080e-13
667.72, 5.2790e-13
667.86, 5.2890e-13
668.00, 5.5680e-13
668.14, 5.7720e-13
668.28, 6.0080e-13
668.42, 6.2250e-13
668.56, 6.2730e-13
668.70, 6.1720e-13
668.84, 6.1050e-13
668.98, 6.0710e-13
669.12, 6.0080e-13
669.26, 5.9780e-13
669.40, 6.0520e-13
669.54, 6.1610e-13
669.68, 6.1400e-13
669.82, 6.0280e-13
669.96, 6.1260e-13
670.10, 6.1850e-13
670.24, 6.0100e-13
670.38, 5.9970e-13
670.52, 6.0960e-13
670.66, 6.1400e-13
670.80, 6.0250e-13
670.94, 5.9260e-13
671.08, 5.9520e-13
671.22, 5.9910e-13
671.36, 5.9620e-13
671.50, 5.9930e-13
671.64, 5.9810e-13
671.78, 6.0170e-13
671.92, 6.1660e-13
672.06, 6.2320e-13
672.20, 6.0510e-13
672.34, 5.9180e-13
672.48, 6.0500e-13
672.62, 6.1130e-13
672.76, 5.9950e-13
672.90, 5.9090e-13
673.04, 5.9020e-13
673.18, 5.9410e-13
673.32, 5.8990e-13
673.46, 5.7830e-13
673.60, 5.8270e-13
673.74, 5.9920e-13
673.88, 6.1200e-13
674.02, 6.1420e-13
674.16, 6.0970e-13
674.30, 5.9780e-13
674.44, 5.8820e-13
674.58, 5.8710e-13
674.72, 5.8750e-13
674.86, 5.9590e-13
675.00, 6.1020e-13
675.14, 6.1580e-13
675.28, 6.0040e-13
675.42, 5.9190e-13
675.56, 5.8920e-13
675.70, 5.8520e-13
675.84, 5.8070e-13
675.98, 5.7470e-13
676.12, 5.7360e-13
676.26, 5.7980e-13
676.40, 5.8900e-13
676.54, 6.0370e-13
676.68, 6.1040e-13
676.82, 5.9870e-13
676.96, 5.7940e-13
677.10, 5.7090e-13
677.24, 5.7710e-13
677.38, 5.8670e-13
677.52, 5.8570e-13
677.66, 5.8310e-13
677.80, 5.8420e-13
677.94, 5.7880e-13
678.08, 5.7510e-13
678.22, 5.8090e-13
678.36, 5.8670e-13
678.50, 5.8810e-13
678.64, 5.9000e-13
678.78, 5.8870e-13
678.92, 5.8650e-13
679.06, 5.9710e-13
679.20, 6.0200e-13
679.34, 5.9380e-13
679.48, 5.7820e-13
679.62, 5.6230e-13
679.76, 5.6050e-13
679.90, 5.7170e-13
680.04, 5.8400e-13
680.18, 5.9780e-13
680.32, 5.9310e-13
680.46, 5.7960e-13
680.60, 5.7670e-13
680.74, 5.6720e-13
680.88, 5.7220e-13
681.02, 5.8180e-13
681.16, 5.8300e-13
681.30, 5.8150e-13
681.44, 5.7470e-13
681.58, 5.7010e-13
681.72, 5.7220e-13
681.86, 5.7810e-13
682.00, 5.9170e-13
682.14, 5.9870e-13
682.28, 5.9160e-13
682.42, 5.8420e-13
682.56, 5.7610e-13
682.70, 5.6630e-13
682.84, 5.6140e-13
682.98, 5.6100e-13
683.12, 5.6420e-13
683.26, 5.6350e-13
683.40, 5.5390e-13
683.54, 5.4660e-13
683.68, 5.4830e-13
683.82, 5.5370e-13
683.96, 5.6430e-13
684.10, 5.8490e-13
684.24, 5.8720e-13
684.38, 5.6270e-13
684.52, 5.5010e-13
684.66, 5.5190e-13
684.80, 5.5840e-13
684.94, 5.5660e-13
685.08, 5.5310e-13
685.22, 5.5380e-13
685.36, 5.5270e-13
685.50, 5.4760e-13
685.64, 5.4680e-13
685.78, 5.5620e-13
685.92, 5.6040e-13
686.06, 5.5720e-13
686.20, 5.6450e-13
686.34, 5.5860e-13
686.48, 5.3120e-13
686.62, 4.8000e-13
686.76, 4.1800e-13
686.90, 3.9490e-13
687.04, 3.9680e-13
687.18, 4.0320e-13
687.32, 4.1390e-13
687.46, 4.2510e-13
687.60, 4.4990e-13
687.74, 4.8380e-13
687.88, 5.0610e-13
688.02, 5.1150e-13
688.16, 5.1020e-13
688.30, 5.0880e-13
688.44, 5.0340e-13
688.58, 4.9130e-13
688.72, 4.7790e-13
688.86, 4.7360e-13
689.00, 4.7930e-13
689.14, 4.8330e-13
689.28, 4.8550e-13
689.42, 4.9480e-13
689.56, 5.0910e-13
689.70, 5.1880e-13
689.84, 5.0870e-13
689.98, 4.8950e-13
690.12, 4.9560e-13
690.26, 5.0560e-13
690.40, 5.1390e-13
690.54, 5.1970e-13
690.68, 5.1480e-13
690.82, 5.1140e-13
690.96, 5.1800e-13
691.10, 5.2640e-13
691.24, 5.2210e-13
691.38, 5.1670e-13
691.52, 5.2030e-13
691.66, 5.2810e-13
691.80, 5.2840e-13
691.94, 5.3040e-13
692.08, 5.3050e-13
692.22, 5.1910e-13
692.36, 5.0840e-13
692.50, 5.3330e-13
692.64, 5.5010e-13
692.78, 5.4310e-13
692.92, 5.3430e-13
693.06, 5.2990e-13
693.20, 5.3060e-13
693.34, 5.3160e-13
693.48, 5.2990e-13
693.62, 5.3110e-13
693.76, 5.3400e-13
693.90, 5.3800e-13
694.04, 5.3840e-13
694.18, 5.2730e-13
694.32, 5.2400e-13
694.46, 5.3120e-13
694.60, 5.3080e-13
694.74, 5.3150e-13
694.88, 5.3020e-13
695.02, 5.2880e-13
695.16, 5.3000e-13
695.30, 5.3170e-13
695.44, 5.3280e-13
695.58, 5.3450e-13
695.72, 5.3640e-13
695.86, 5.3210e-13
696.00, 5.2710e-13
696.14, 5.3670e-13
696.28, 5.5400e-13
696.42, 5.5360e-13
696.56, 5.4630e-13
696.70, 5.4580e-13
696.84, 5.4400e-13
696.98, 5.3270e-13
697.12, 5.1930e-13
697.26, 5.2320e-13
697.40, 5.3540e-13
697.54, 5.4540e-13
697.68, 5.6500e-13
697.82, 5.6150e-13
697.96, 5.4760e-13
698.10, 5.5290e-13
698.24, 5.6320e-13
698.38, 5.5500e-13
698.52, 5.3380e-13
698.66, 5.1890e-13
698.80, 5.1620e-13
698.94, 5.2130e-13
699.08, 5.2240e-13
699.22, 5.2260e-13
699.36, 5.2690e-13
699.50, 5.2150e-13
699.64, 5.2100e-13
699.78, 5.3060e-13
699.92, 5.2970e-13
700.06, 5.3020e-13
700.20, 5.3470e-13
700.34, 5.3390e-13
700.48, 5.2400e-13
700.62, 5.3150e-13
700.76, 5.4350e-13
700.90, 5.5240e-13
701.04, 5.5750e-13
701.18, 5.5400e-13
701.32, 5.4400e-13
701.46, 5.3320e-13
701.60, 5.2850e-13
701.74, 5.3370e-13
701.88, 5.4120e-13
702.02, 5.4400e-13
702.16, 5.3660e-13
702.30, 5.2780e-13
702.44, 5.3090e-13
702.58, 5.2910e-13
702.72, 5.2660e-13
702.86, 5.3390e-13
703.00, 5.4390e-13
703.14, 5.4130e-13
703.28, 5.2910e-13
703.42, 5.2860e-13
703.56, 5.4130e-13
703.70, 5.4160e-13
703.84, 5.1390e-13
703.98, 4.9920e-13
704.12, 5.1550e-13
704.26, 5.2920e-13
704.40, 5.3950e-13
704.54, 5.5150e-13
704.68, 5.5190e-13
704.82, 5.3290e-13
704.96, 5.1690e-13
705.10, 5.1870e-13
705.24, 5.2690e-13
705.38, 5.3050e-13
705.52, 5.4610e-13
705.66, 5.4870e-13
705.80, 5.2460e-13
705.94, 5.0220e-13
706.08, 5.2220e-13
706.22, 5.3130e-13
706.36, 4.9940e-13
706.50, 4.6520e-13
706.64, 4.6980e-13
706.78, 4.8150e-13
706.92, 4.8770e-13
707.06, 5.0190e-13
707.20, 5.2770e-13
707.34, 5.4860e-13
707.48, 5.4780e-13
707.62, 5.3470e-13
707.76, 5.1670e-13
707.90, 5.1010e-13
708.04, 5.2200e-13
708.18, 5.2100e-13
708.32, 5.2210e-13
708.46, 5.1890e-13
708.60, 5.0750e-13
708.74, 5.1030e-13
708.88, 5.1330e-13
709.02, 5.1840e-13
709.16, 5.3030e-13
709.30, 5.3150e-13
709.44, 5.2860e-13
709.58, 5.3510e-13
709.72, 5.4130e-13
709.86, 5.3240e-13
710.00, 5.2360e-13
710.14, 5.2320e-13
710.28, 5.2580e-13
710.42, 5.2410e-13
710.56, 5.2790e-13
710.70, 5.3620e-13
710.84, 5.2800e-13
710.98, 5.2090e-13
711.12, 5.3530e-13
711.26, 5.4520e-13
711.40, 5.3800e-13
711.54, 5.2980e-13
711.68, 5.3110e-13
711.82, 5.3490e-13
711.96, 5.3390e-13
712.10, 5.3730e-13
712.24, 5.3500e-13
712.38, 5.2540e-13
712.52, 5.1920e-13
712.66, 5.1310e-13
712.80, 5.1760e-13
712.94, 5.3770e-13
713.08, 5.4390e-13
713.22, 5.2660e-13
713.36, 5.2740e-13
713.50, 5.2420e-13
713.64, 5.1980e-13
713.78, 5.1950e-13
713.92, 5.0500e-13
714.06, 4.8600e-13
714.20, 4.7940e-13
714.34, 4.8500e-13
714.48, 4.9930e-13
714.62, 5.1080e-13
714.76, 5.0420e-13
714.90, 5.0270e-13
715.04, 5.1860e-13
715.18, 5.2400e-13
715.32, 5.2210e-13
715.46, 5.1920e-13
715.60, 5.1370e-13
715.74, 4.9980e-13
715.88, 4.8430e-13
716.02, 4.9930e-13
716.16, 5.1200e-13
716.30, 5.0030e-13
716.44, 4.8970e-13
716.58, 4.9920e-13
716.72, 4.8830e-13
716.86, 4.7110e-13
717.00, 4.5400e-13
717.14, 4.4670e-13
717.28, 4.5340e-13
717.42, 4.5550e-13
717.56, 4.4530e-13
717.70, 4.4100e-13
717.84, 4.4990e-13
717.98, 4.6130e-13
718.12, 4.6750e-13
718.26, 4.6370e-13
718.40, 4.3710e-13
718.54, 4.2280e-13
718.68, 4.4740e-13
718.82, 4.6120e-13
718.96, 4.4050e-13
719.10, 4.2710e-13
719.24, 4.4320e-13
719.38, 4.6650e-13
719.52, 4.7310e-13
719.66, 4.5870e-13
719.80, 4.4240e-13
719.94, 4.4610e-13
720.08, 4.5490e-13
720.22, 4.4540e-13
720.36, 4.4060e-13
720.50, 4.6540e-13
720.64, 4.8430e-13
720.78, 4.7840e-13
720.92, 4.9850e-13
721.06, 5.0940e-13
721.20, 4.9060e-13
721.34, 4.8500e-13
721.48, 4.9240e-13
721.62, 5.0360e-13
721.76, 5.0210e-13
721.90, 4.9770e-13
722.04, 4.9650e-13
722.18, 4.7780e-13
722.32, 4.8620e-13
722.46, 4.9390e-13
722.60, 4.9100e-13
722.74, 4.8920e-13
722.88, 4.8220e-13
723.02, 4.6380e-13
723.16, 4.5490e-13
723.30, 4.5750e-13
723.44, 4.7090e-13
723.58, 4.8800e-13
723.72, 4.8060e-13
723.86, 4.4510e-13
724.00, 4.3890e-13
724.14, 4.6390e-13
724.28, 4.8690e-13
724.42, 5.0270e-13
724.56, 4.7960e-13
724.70, 4.4850e-13
724.84, 4.4740e-13
724.98, 4.4030e-13
725.12, 4.3580e-13
725.26, 4.5330e-13
725.40, 4.6580e-13
725.54, 4.5690e-13
725.68, 4.5240e-13
725.82, 4.4560e-13
725.96, 4.4740e-13
726.10, 4.5160e-13
726.24, 4.4420e-13
726.38, 4.4040e-13
726.52, 4.6760e-13
726.66, 4.8430e-13
726.80, 4.8240e-13
726.94, 4.7340e-13
727.08, 4.5900e-13
727.22, 4.5430e-13
727.36, 4.1880e-13
727.50, 4.0280e-13
727.64, 4.3080e-13
727.78, 4.5340e-13
727.92, 4.5220e-13
728.06, 4.3800e-13
728.20, 4.3710e-13
728.34, 4.5560e-13
728.48, 4.6910e-13
728.62, 4.5740e-13
728.76, 4.4090e-13
728.90, 4.2760e-13
729.04, 4.3480e-13
729.18, 4.5390e-13
729.32, 4.6010e-13
729.46, 4.4920e-13
729.60, 4.4350e-13
729.74, 4.4740e-13
729.88, 4.4910e-13
730.02, 4.4630e-13
730.16, 4.3100e-13
730.30, 4.2490e-13
730.44, 4.3910e-13
730.58, 4.3990e-13
730.72, 4.3460e-13
730.86, 4.4500e-13
731.00, 4.6440e-13
731.14, 4.6330e-13
731.28, 4.4640e-13
731.42, 4.3780e-13
731.56, 4.2580e-13
731.70, 4.2560e-13
731.84, 4.3120e-13
731.98, 4.4110e-13
732.12, 4.7850e-13
732.26, 4.7400e-13
732.40, 4.7910e-13
732.54, 4.9200e-13
732.68, 4.7310e-13
732.82, 4.5520e-13
732.96, 4.6120e-13
733.10, 4.5840e-13
733.24, 4.4720e-13
733.38, 4.4540e-13
733.52, 4.5740e-13
733.66, 4.6460e-13
733.80, 4.6880e-13
733.94, 4.7060e-13
734.08, 4.6390e-13
734.22, 4.5210e-13
734.36, 4.5490e-13
734.50, 4.5590e-13
734.64, 4.4860e-13
734.78, 4.5400e-13
734.92, 4.7420e-13
735.06, 4.8590e-13
735.20, 4.7680e-13
735.34, 4.6480e-13
735.48, 4.5690e-13
735.62, 4.4800e-13
735.76, 4.4440e-13
735.90, 4.4640e-13
736.04, 4.5060e-13
736.18, 4.6180e-13
736.32, 4.6410e-13
736.46, 4.5730e-13
736.60, 4.5550e-13
736.74, 4.5120e-13
736.88, 4.3930e-13
737.02, 4.3930e-13
737.16, 4.4660e-13
737.30, 4.6430e-13
737.44, 5.0690e-13
737.58, 4.9260e-13
737.72, 4.5830e-13
737.86, 4.4790e-13
738.00, 4.5490e-13
738.14, 4.6160e-13
738.28, 4.6540e-13
738.42, 4.5100e-13
738.56, 4.4480e-13
738.70, 4.4890e-13
738.84, 4.4470e-13
738.98, 4.4150e-13
739.12, 4.3800e-13
739.26, 4.3980e-13
739.40, 4.5130e-13
739.54, 4.4320e-13
739.68, 4.4370e-13
739.82, 4.5520e-13
739.96, 4.4930e-13
740.10, 4.4010e-13
740.24, 4.3230e-13
740.38, 4.2480e-13
740.52, 4.2040e-13
740.66, 4.1480e-13
740.80, 4.1200e-13
740.94, 4.1230e-13
741.08, 4.1860e-13
741.22, 4.2500e-13
741.36, 4.2100e-13
741.50, 4.1710e-13
741.64, 4.1920e-13
741.78, 4.2240e-13
741.92, 4.1320e-13
742.06, 4.2200e-13
742.20, 4.3590e-13
742.34, 4.3230e-13
742.48, 4.4170e-13
742.62, 4.4680e-13
