wavelength[nm], flux
501.22, 1.7450e-11
501.36, 1.7190e-11
501.50, 1.6540e-11
501.64, 1.6150e-11
501.78, 1.6220e-11
501.92, 1.6850e-11
502.06, 1.7330e-11
502.20, 1.7160e-11
502.34, 1.6900e-11
502.48, 1.7040e-11
502.62, 1.7500e-11
502.76, 1.7620e-11
502.90, 1.7380e-11
503.04, 1.6890e-11
503.18, 1.6570e-11
503.32, 1.6650e-11
503.46, 1.6700e-11
503.60, 1.6680e-11
503.74, 1.6700e-11
503.88, 1.6870e-11
504.02, 1.7080e-11
504.16, 1.7240e-11
504.30, 1.7280e-11
504.44, 1.7190e-11
504.58, 1.6880e-11
504.72, 1.6610e-11
504.86, 1.6740e-11
505.00, 1.6730e-11
505.14, 1.6920e-11
505.28, 1.6600e-11
505.42, 1.6210e-11
505.56, 1.6310e-11
505.70, 1.6350e-11
505.84, 1.6590e-11
505.98, 1.6690e-11
506.12, 1.6660e-11
506.26, 1.6440e-11
506.40, 1.6510e-11
506.54, 1.6750e-11
506.68, 1.6830e-11
506.82, 1.6960e-11
506.96, 1.7120e-11
507.10, 1.7100e-11
507.24, 1.6900e-11
507.38, 1.6780e-11
507.52, 1.6720e-11
507.66, 1.6700e-11
507.80, 1.6830e-11
507.94, 1.6790e-11
508.08, 1.6600e-11
508.22, 1.6630e-11
508.36, 1.6680e-11
508.50, 1.6620e-11
508.64, 1.6670e-11
508.78, 1.6800e-11
508.92, 1.6710e-11
509.06, 1.6620e-11
509.20, 1.6520e-11
509.34, 1.6330e-11
509.48, 1.6490e-11
509.62, 1.6730e-11
509.76, 1.6890e-11
509.90, 1.6810e-11
510.04, 1.6400e-11
510.18, 1.6440e-11
510.32, 1.6650e-11
510.46, 1.6490e-11
510.60, 1.6430e-11
510.74, 1.6490e-11
510.88, 1.6330e-11
511.02, 1.6240e-11
511.16, 1.6270e-11
511.30, 1.6450e-11
511.44, 1.6470e-11
511.58, 1.6380e-11
511.72, 1.6450e-11
511.86, 1.6450e-11
512.00, 1.6400e-11
512.14, 1.6440e-11
512.28, 1.6570e-11
512.42, 1.6560e-11
512.56, 1.6320e-11
512.70, 1.6190e-11
512.84, 1.6060e-11
512.98, 1.6040e-11
513.12, 1.6190e-11
513.26, 1.6140e-11
513.40, 1.6150e-11
513.54, 1.6220e-11
513.68, 1.6340e-11
513.82, 1.6430e-11
513.96, 1.6170e-11
514.10, 1.6220e-11
514.24, 1.6490e-11
514.38, 1.6260e-11
514.52, 1.6070e-11
514.66, 1.6080e-11
514.80, 1.6080e-11
514.94, 1.6070e-11
515.08, 1.6180e-11
515.22, 1.5980e-11
515.36, 1.5680e-11
515.50, 1.5700e-11
515.64, 1.5850e-11
515.78, 1.6000e-11
515.92, 1.6040e-11
516.06, 1.5880e-11
516.20, 1.5830e-11
516.34, 1.5970e-11
516.48, 1.6050e-11
516.62, 1.5990e-11
516.76, 1.5830e-11
516.90, 1.5590e-11
517.04, 1.5460e-11
517.18, 1.5570e-11
517.32, 1.5780e-11
517.46, 1.5800e-11
517.60, 1.5650e-11
517.74, 1.5470e-11
517.88, 1.5460e-11
518.02, 1.5530e-11
518.16, 1.5560e-11
518.30, 1.5750e-11
518.44, 1.5700e-11
518.58, 1.5370e-11
518.72, 1.5300e-11
518.86, 1.5200e-11
519.00, 1.5200e-11
519.14, 1.5400e-11
519.28, 1.5510e-11
519.42, 1.5400e-11
519.56, 1.5430e-11
519.70, 1.5420e-11
519.84, 1.5480e-11
519.98, 1.5450e-11
520.12, 1.5510e-11
520.26, 1.5560e-11
520.40, 1.5580e-11
520.54, 1.5500e-11
520.68, 1.5410e-11
520.82, 1.5430e-11
520.96, 1.5320e-11
521.10, 1.5050e-11
521.24, 1.5010e-11
521.38, 1.5010e-11
521.52, 1.4990e-11
521.66, 1.5150e-11
521.80, 1.5400e-11
521.94, 1.5280e-11
522.08, 1.5130e-11
522.22, 1.5050e-11
522.36, 1.5070e-11
522.50, 1.5090e-11
522.64, 1.5070e-11
522.78, 1.5150e-11
522.92, 1.5000e-11
523.06, 1.4800e-11
523.20, 1.4910e-11
523.34, 1.4970e-11
523.48, 1.4740e-11
523.62, 1.4710e-11
523.76, 1.4980e-11
523.90, 1.5040e-11
524.04, 1.5000e-11
524.18, 1.4890e-11
524.32, 1.4870e-11
524.46, 1.4990e-11
524.60, 1.4710e-11
524.74, 1.4430e-11
524.88, 1.4560e-11
525.02, 1.4700e-11
525.16, 1.4620e-11
525.30, 1.4430e-11
525.44, 1.4340e-11
525.58, 1.4350e-11
525.72, 1.4460e-11
525.86, 1.4490e-11
526.00, 1.4570e-11
526.14, 1.4560e-11
526.28, 1.4540e-11
526.42, 1.4580e-11
526.56, 1.4260e-11
526.70, 1.3970e-11
526.84, 1.4120e-11
526.98, 1.4190e-11
527.12, 1.4400e-11
527.26, 1.4270e-11
527.40, 1.4080e-11
527.54, 1.4070e-11
527.68, 1.4210e-11
527.82, 1.4210e-11
527.96, 1.4200e-11
528.10, 1.4320e-11
528.24, 1.4440e-11
528.38, 1.4440e-11
528.52, 1.4250e-11
528.66, 1.3990e-11
528.80, 1.4010e-11
528.94, 1.4140e-11
529.08, 1.4290e-11
529.22, 1.4300e-11
529.36, 1.4200e-11
529.50, 1.4160e-11
529.64, 1.4130e-11
529.78, 1.4040e-11
529.92, 1.3940e-11
530.06, 1.3900e-11
530.20, 1.3920e-11
530.34, 1.4070e-11
530.48, 1.4180e-11
530.62, 1.4250e-11
530.76, 1.4290e-11
530.90, 1.4040e-11
531.04, 1.3870e-11
531.18, 1.3860e-11
531.32, 1.3760e-11
531.46, 1.3740e-11
531.60, 1.3920e-11
531.74, 1.4010e-11
531.88, 1.3950e-11
532.02, 1.3940e-11
532.16, 1.4050e-11
532.30, 1.4090e-11
532.44, 1.4010e-11
532.58, 1.3970e-11
532.72, 1.3950e-11
532.86, 1.3740e-11
533.00, 1.3610e-11
533.14, 1.3660e-11
533.28, 1.3660e-11
533.42, 1.3820e-11
533.56, 1.3920e-11
533.70, 1.3650e-11
533.84, 1.3350e-11
533.98, 1.3430e-11
534.12, 1.3640e-11
534.26, 1.3590e-11
534.40, 1.3530e-11
534.54, 1.3450e-11
534.68, 1.3450e-11
534.82, 1.3460e-11
534.96, 1.3530e-11
535.10, 1.3510e-11
535.24, 1.3470e-11
535.38, 1.3520e-11
535.52, 1.3670e-11
535.66, 1.3660e-11
535.80, 1.3330e-11
535.94, 1.3250e-11
536.08, 1.3430e-11
536.22, 1.3480e-11
536.36, 1.3450e-11
536.50, 1.3410e-11
536.64, 1.3250e-11
536.78, 1.3190e-11
536.92, 1.3270e-11
537.06, 1.3360e-11
537.20, 1.3240e-11
537.34, 1.2910e-11
537.48, 1.2900e-11
537.62, 1.3060e-11
537.76, 1.3100e-11
537.90, 1.3230e-11
538.04, 1.3380e-11
538.18, 1.3480e-11
538.32, 1.3430e-11
538.46, 1.3280e-11
538.60, 1.3160e-11
538.74, 1.3220e-11
538.88, 1.3200e-11
539.02, 1.3000e-11
539.16, 1.2900e-11
539.30, 1.2950e-11
539.44, 1.3080e-11
539.58, 1.3080e-11
539.72, 1.2870e-11
539.86, 1.2860e-11
540.00, 1.2970e-11
540.14, 1.2880e-11
540.28, 1.2750e-11
540.42, 1.2840e-11
540.56, 1.3090e-11
540.70, 1.3080e-11
540.84, 1.2980e-11
540.98, 1.2860e-11
541.12, 1.2850e-11
541.26, 1.3050e-11
541.40, 1.2950e-11
541.54, 1.2840e-11
541.68, 1.2820e-11
541.82, 1.2780e-11
541.96, 1.2890e-11
542.10, 1.2840e-11
542.24, 1.2600e-11
542.38, 1.2590e-11
542.52, 1.2520e-11
542.66, 1.2470e-11
542.80, 1.2560e-11
542.94, 1.2760e-11
543.08, 1.2850e-11
543.22, 1.2720e-11
543.36, 1.2530e-11
543.50, 1.2580e-11
543.64, 1.2690e-11
543.78, 1.2620e-11
543.92, 1.2520e-11
544.06, 1.2550e-11
544.20, 1.2630e-11
544.34, 1.2530e-11
544.48, 1.2460e-11
544.62, 1.2550e-11
544.76, 1.2430e-11
544.90, 1.2340e-11
545.04, 1.2500e-11
545.18, 1.2450e-11
545.32, 1.2160e-11
545.46, 1.2060e-11
545.60, 1.2270e-11
545.74, 1.2430e-11
545.88, 1.2490e-11
546.02, 1.2440e-11
546.16, 1.2470e-11
546.30, 1.2550e-11
546.44, 1.2520e-11
546.58, 1.2370e-11
546.72, 1.2240e-11
546.86, 1.2280e-11
547.00, 1.2250e-11
547.14, 1.2200e-11
547.28, 1.2280e-11
547.42, 1.2280e-11
547.56, 1.2400e-11
547.70, 1.2350e-11
547.84, 1.2280e-11
547.98, 1.2340e-11
548.12, 1.2340e-11
548.26, 1.2370e-11
548.40, 1.2300e-11
548.54, 1.2070e-11
548.68, 1.1980e-11
548.82, 1.1980e-11
548.96, 1.1920e-11
549.10, 1.1950e-11
549.24, 1.2050e-11
549.38, 1.2030e-11
549.52, 1.2000e-11
549.66, 1.2230e-11
549.80, 1.2290e-11
549.94, 1.2020e-11
550.08, 1.2130e-11
550.22, 1.2360e-11
550.36, 1.2160e-11
550.50, 1.1850e-11
550.64, 1.1780e-11
550.78, 1.1870e-11
550.92, 1.1850e-11
551.06, 1.1740e-11
551.20, 1.1600e-11
551.34, 1.1620e-11
551.48, 1.1660e-11
551.62, 1.1590e-11
551.76, 1.1580e-11
551.90, 1.1710e-11
552.04, 1.1840e-11
552.18, 1.1740e-11
552.32, 1.1540e-11
552.46, 1.1430e-11
552.60, 1.1510e-11
552.74, 1.1720e-11
552.88, 1.1870e-11
553.02, 1.1860e-11
553.16, 1.1760e-11
553.30, 1.1580e-11
553.44, 1.1390e-11
553.58, 1.1340e-11
553.72, 1.1460e-11
553.86, 1.1320e-11
554.00, 1.1280e-11
554.14, 1.1350e-11
554.28, 1.1350e-11
554.42, 1.1280e-11
554.56, 1.1390e-11
554.70, 1.1510e-11
554.84, 1.1640e-11
554.98, 1.1720e-11
555.12, 1.1640e-11
555.26, 1.1490e-11
555.40, 1.1470e-11
555.54, 1.1510e-11
555.68, 1.1360e-11
555.82, 1.1240e-11
555.96, 1.1280e-11
556.10, 1.1330e-11
556.24, 1.1410e-11
556.38, 1.1460e-11
556.52, 1.1490e-11
556.66, 1.1430e-11
556.80, 1.1300e-11
556.94, 1.1270e-11
557.08, 1.1370e-11
557.22, 1.1470e-11
557.36, 1.1410e-11
557.50, 1.1380e-11
557.64, 1.1470e-11
557.78, 1.1500e-11
557.92, 1.1420e-11
558.06, 1.1280e-11
558.20, 1.1170e-11
558.34, 1.1150e-11
558.48, 1.1260e-11
558.62, 1.1280e-11
558.76, 1.1120e-11
558.90, 1.1050e-11
559.04, 1.1130e-11
559.18, 1.1240e-11
559.32, 1.1250e-11
559.46, 1.1130e-11
559.60, 1.1210e-11
559.74, 1.1300e-11
559.88, 1.1260e-11
560.02, 1.1320e-11
560.16, 1.1270e-11
560.30, 1.1030e-11
560.44, 1.0890e-11
560.58, 1.1000e-11
560.72, 1.1200e-11
560.86, 1.1290e-11
561.00, 1.1060e-11
561.14, 1.1070e-11
561.28, 1.1050e-11
561.42, 1.1010e-11
561.56, 1.0900e-11
561.70, 1.0760e-11
561.84, 1.0710e-11
561.98, 1.0870e-11
562.12, 1.1040e-11
562.26, 1.0830e-11
562.40, 1.0980e-11
562.54, 1.1100e-11
562.68, 1.0920e-11
562.82, 1.0850e-11
562.96, 1.0800e-11
563.10, 1.0720e-11
563.24, 1.0700e-11
563.38, 1.0750e-11
563.52, 1.0780e-11
563.66, 1.0850e-11
563.80, 1.0920e-11
563.94, 1.0700e-11
564.08, 1.0680e-11
564.22, 1.0690e-11
564.36, 1.0590e-11
564.50, 1.0520e-11
564.64, 1.0550e-11
564.78, 1.0590e-11
564.92, 1.0620e-11
565.06, 1.0660e-11
565.20, 1.0730e-11
565.34, 1.0750e-11
565.48, 1.0710e-11
565.62, 1.0670e-11
565.76, 1.0620e-11
565.90, 1.0560e-11
566.04, 1.0580e-11
566.18, 1.0670e-11
566.32, 1.0690e-11
566.46, 1.0590e-11
566.60, 1.0470e-11
566.74, 1.0480e-11
566.88, 1.0580e-11
567.02, 1.0570e-11
567.16, 1.0450e-11
567.30, 1.0500e-11
567.44, 1.0620e-11
567.58, 1.0540e-11
567.72, 1.0470e-11
567.86, 1.0490e-11
568.00, 1.0460e-11
568.14, 1.0370e-11
568.28, 1.0260e-11
568.42, 1.0250e-11
568.56, 1.0210e-11
568.70, 1.0250e-11
568.84, 1.0290e-11
568.98, 1.0380e-11
569.12, 1.0410e-11
569.26, 1.0480e-11
569.40, 1.0480e-11
569.54, 1.0370e-11
569.68, 1.0310e-11
569.82, 1.0270e-11
569.96, 1.0160e-11
570.10, 1.0060e-11
570.24, 1.0070e-11
570.38, 1.0150e-11
570.52, 1.0170e-11
570.66, 1.0190e-11
570.80, 1.0160e-11
570.94, 1.0100e-11
571.08, 1.0090e-11
571.22, 1.0220e-11
571.36, 1.0290e-11
571.50, 1.0130e-11
571.64, 9.9920e-12
571.78, 9.8960e-12
571.92, 9.7710e-12
572.06, 9.8000e-12
572.20, 1.0090e-11
572.34, 1.0250e-11
572.48, 1.0190e-11
572.62, 1.0210e-11
572.76, 1.0090e-11
572.90, 9.9060e-12
573.04, 9.9340e-12
573.18, 1.0040e-11
573.32, 1.0130e-11
573.46, 1.0030e-11
573.60, 9.8830e-12
573.74, 9.9230e-12
573.88, 1.0070e-11
574.02, 1.0030e-11
574.16, 9.9160e-12
574.30, 9.9650e-12
574.44, 9.9610e-12
574.58, 9.8420e-12
574.72, 9.7730e-12
574.86, 9.8770e-12
575.00, 1.0060e-11
575.14, 1.0110e-11
575.28, 1.0070e-11
575.42, 1.0070e-11
575.56, 1.0010e-11
575.70, 9.7480e-12
575.84, 9.6750e-12
575.98, 9.7900e-12
576.12, 9.7820e-12
576.26, 9.7360e-12
576.40, 9.7180e-12
576.54, 9.7560e-12
576.68, 9.7530e-12
576.82, 9.7670e-12
576.96, 9.7640e-12
577.10, 9.6590e-12
577.24, 9.5530e-12
577.38, 9.5750e-12
577.52, 9.5140e-12
577.66, 9.4120e-12
577.80, 9.3140e-12
577.94, 9.0740e-12
578.08, 8.7960e-12
578.22, 8.7850e-12
578.36, 8.9660e-12
578.50, 9.1460e-12
578.64, 9.3820e-12
578.78, 9.5370e-12
578.92, 9.4580e-12
579.06, 9.3820e-12
579.20, 9.4650e-12
579.34, 9.5360e-12
579.48, 9.4280e-12
579.62, 9.2250e-12
579.76, 9.1210e-12
579.90, 9.1610e-12
580.04, 9.2400e-12
580.18, 9.3340e-12
580.32, 9.4640e-12
580.46, 9.5490e-12
580.60, 9.5430e-12
580.74, 9.5250e-12
580.88, 9.5490e-12
581.02, 9.4720e-12
581.16, 9.4780e-12
581.30, 9.4810e-12
581.44, 9.4690e-12
581.58, 9.5520e-12
581.72, 9.5990e-12
581.86, 9.5790e-12
582.00, 9.6400e-12
582.14, 9.7630e-12
582.28, 9.6490e-12
582.42, 9.3470e-12
582.56, 9.4190e-12
582.70, 9.4130e-12
582.84, 9.4060e-12
582.98, 9.6410e-12
583.12, 9.6810e-12
583.26, 9.5170e-12
583.40, 9.4560e-12
583.54, 9.5460e-12
583.68, 9.6270e-12
583.82, 9.5630e-12
583.96, 9.4200e-12
584.10, 9.3090e-12
584.24, 9.2070e-12
584.38, 9.1440e-12
584.52, 9.1480e-12
584.66, 9.0820e-12
584.80, 9.0320e-12
584.94, 9.0250e-12
585.08, 9.0430e-12
585.22, 9.1780e-12
585.36, 9.2360e-12
585.50, 9.1730e-12
585.64, 9.2720e-12
585.78, 9.5020e-12
585.92, 9.4630e-12
586.06, 9.4620e-12
586.20, 9.4180e-12
586.34, 9.2190e-12
586.48, 9.2420e-12
586.62, 9.3500e-12
586.76, 9.3760e-12
586.90, 9.3530e-12
587.04, 9.2270e-12
587.18, 8.9530e-12
587.32, 8.6170e-12
587.46, 8.2590e-12
587.60, 8.1930e-12
587.74, 8.6890e-12
587.88, 9.0350e-12
588.02, 9.0880e-12
588.16, 8.9440e-12
588.30, 8.9470e-12
588.44, 8.9750e-12
588.58, 8.9180e-12
588.72, 8.6270e-12
588.86, 8.1500e-12
589.00, 8.0820e-12
589.14, 8.5370e-12
589.28, 8.7860e-12
589.42, 8.5160e-12
589.56, 8.3010e-12
589.70, 8.5380e-12
589.84, 8.7700e-12
589.98, 8.8330e-12
590.12, 8.8140e-12
590.26, 8.6790e-12
590.40, 8.7690e-12
590.54, 8.9890e-12
590.68, 9.1780e-12
590.82, 9.0990e-12
590.96, 8.9030e-12
591.10, 8.9210e-12
591.24, 9.0830e-12
591.38, 9.1790e-12
591.52, 9.0890e-12
591.66, 9.0070e-12
591.80, 8.8840e-12
591.94, 8.7930e-12
592.08, 8.8300e-12
592.22, 8.7710e-12
592.36, 8.5560e-12
592.50, 8.5140e-12
592.64, 8.6740e-12
592.78, 8.8990e-12
592.92, 8.8870e-12
593.06, 8.6830e-12
593.20, 8.5390e-12
593.34, 8.6240e-12
593.48, 8.8600e-12
593.62, 8.9030e-12
593.76, 8.7890e-12
593.90, 8.7960e-12
594.04, 8.8090e-12
594.18, 8.6860e-12
594.32, 8.6250e-12
594.46, 8.5550e-12
594.60, 8.4620e-12
594.74, 8.5000e-12
594.88, 8.4270e-12
595.02, 8.4750e-12
595.16, 8.6650e-12
595.30, 8.8430e-12
595.44, 8.8000e-12
595.58, 8.6900e-12
595.72, 8.6290e-12
595.86, 8.5120e-12
596.00, 8.4990e-12
596.14, 8.6620e-12
596.28, 8.7290e-12
596.42, 8.7090e-12
596.56, 8.5120e-12
596.70, 8.3410e-12
596.84, 8.3340e-12
596.98, 8.5210e-12
597.12, 8.5410e-12
597.26, 8.3160e-12
597.40, 8.3160e-12
597.54, 8.3600e-12
597.68, 8.2410e-12
597.82, 8.1870e-12
597.96, 8.3280e-12
598.10, 8.4690e-12
598.24, 8.5770e-12
598.38, 8.5440e-12
598.52, 8.4860e-12
598.66, 8.3660e-12
598.80, 8.2570e-12
598.94, 8.2950e-12
599.08, 8.3180e-12
599.22, 8.2640e-12
599.36, 8.2530e-12
599.50, 8.3770e-12
599.64, 8.4640e-12
599.78, 8.4270e-12
599.92, 8.3940e-12
600.06, 8.3880e-12
600.20, 8.3080e-12
600.34, 8.2350e-12
600.48, 8.1980e-12
600.62, 8.1410e-12
600.76, 8.1320e-12
600.90, 8.0870e-12
601.04, 8.1310e-12
601.18, 8.3190e-12
601.32, 8.3590e-12
601.46, 8.3390e-12
601.60, 8.3510e-12
601.74, 8.3250e-12
601.88, 8.2250e-12
602.02, 8.1280e-12
602.16, 8.0760e-12
602.30, 8.1100e-12
602.44, 8.2030e-12
602.58, 8.2780e-12
602.72, 8.1540e-12
602.86, 7.9870e-12
603.00, 7.9980e-12
603.14, 7.8820e-12
603.28, 7.7000e-12
603.42, 7.8940e-12
603.56, 7.9940e-12
603.70, 8.0360e-12
603.84, 7.9390e-12
603.98, 7.8900e-12
604.12, 7.9040e-12
604.26, 7.8220e-12
604.40, 7.8810e-12
604.54, 7.8870e-12
604.68, 8.0010e-12
604.82, 7.9790e-12
604.96, 8.0720e-12
605.10, 8.0940e-12
605.24, 8.0750e-12
605.38, 8.0830e-12
605.52, 8.0980e-12
605.66, 8.1750e-12
605.80, 8.1310e-12
605.94, 8.0490e-12
606.08, 8.0210e-12
606.22, 7.9930e-12
606.36, 7.8940e-12
606.50, 7.8560e-12
606.64, 7.8770e-12
606.78, 7.8910e-12
606.92, 7.9780e-12
607.06, 8.0430e-12
607.20, 8.0500e-12
607.34, 8.0670e-12
607.48, 8.0190e-12
607.62, 7.9490e-12
607.76, 7.9090e-12
607.90, 7.8890e-12
608.04, 7.9110e-12
608.18, 7.9040e-12
608.32, 7.9320e-12
608.46, 8.0550e-12
608.60, 8.0120e-12
608.74, 7.9300e-12
608.88, 7.9230e-12
609.02, 7.9650e-12
609.16, 8.0600e-12
609.30, 7.9280e-12
609.44, 7.9060e-12
609.58, 7.8600e-12
609.72, 7.8080e-12
609.86, 7.8250e-12
610.00, 7.9240e-12
610.14, 7.9350e-12
610.28, 7.8160e-12
610.42, 7.7170e-12
610.56, 7.7440e-12
610.70, 7.8450e-12
610.84, 7.8630e-12
610.98, 7.8200e-12
611.12, 7.9140e-12
611.26, 7.9220e-12
611.40, 7.8000e-12
611.54, 7.7740e-12
611.68, 7.8100e-12
611.82, 7.8870e-12
611.96, 7.8430e-12
612.10, 7.7060e-12
612.24, 7.6670e-12
612.38, 7.6630e-12
612.52, 7.7350e-12
612.66, 7.8390e-12
612.80, 7.8890e-12
612.94, 7.8450e-12
613.08, 7.8240e-12
613.22, 7.8170e-12
613.36, 7.8060e-12
613.50, 7.6310e-12
613.64, 7.4240e-12
613.78, 7.6530e-12
613.92, 7.7740e-12
614.06, 7.7510e-12
614.20, 7.6950e-12
614.34, 7.6050e-12
614.48, 7.6070e-12
614.62, 7.6270e-12
614.76, 7.5780e-12
614.90, 7.6530e-12
615.04, 7.6910e-12
615.18, 7.7090e-12
615.32, 7.7420e-12
615.46, 7.6140e-12
615.60, 7.7320e-12
615.74, 7.7210e-12
615.88, 7.7400e-12
616.02, 7.8110e-12
616.16, 7.7650e-12
616.30, 7.6630e-12
616.44, 7.5670e-12
616.58, 7.6000e-12
616.72, 7.5990e-12
616.86, 7.4070e-12
617.00, 7.2750e-12
617.14, 7.2940e-12
617.28, 7.3220e-12
617.42, 7.3090e-12
617.56, 7.3310e-12
617.70, 7.3480e-12
617.84, 7.3390e-12
617.98, 7.4620e-12
618.12, 7.4370e-12
618.26, 7.3730e-12
618.40, 7.4460e-12
618.54, 7.5490e-12
618.68, 7.4890e-12
618.82, 7.4470e-12
618.96, 7.4660e-12
619.10, 7.5050e-12
619.24, 7.5070e-12
619.38, 7.5420e-12
619.52, 7.4540e-12
619.66, 7.4930e-12
619.80, 7.5370e-12
619.94, 7.4260e-12
620.08, 7.3440e-12
620.22, 7.3210e-12
620.36, 7.3980e-12
620.50, 7.3190e-12
620.64, 7.5220e-12
620.78, 7.5680e-12
620.92, 7.5150e-12
621.06, 7.4400e-12
621.20, 7.3230e-12
621.34, 7.2930e-12
621.48, 7.3280e-12
621.62, 7.2190e-12
621.76, 7.2460e-12
621.90, 7.4070e-12
622.04, 7.3980e-12
622.18, 7.3200e-12
622.32, 7.3030e-12
622.46, 7.3710e-12
622.60, 7.3730e-12
622.74, 7.2300e-12
622.88, 7.1460e-12
623.02, 7.2590e-12
623.16, 7.3550e-12
623.30, 7.4340e-12
623.44, 7.4470e-12
623.58, 7.4280e-12
623.72, 7.3750e-12
623.86, 7.3940e-12
624.00, 7.4680e-12
624.14, 7.3890e-12
624.28, 7.3090e-12
624.42, 7.3160e-12
624.56, 7.3490e-12
624.70, 7.4320e-12
624.84, 7.3780e-12
624.98, 7.2760e-12
625.12, 7.2080e-12
625.26, 7.1940e-12
625.40, 7.2510e-12
625.54, 7.1940e-12
625.68, 7.3070e-12
625.82, 7.3370e-12
625.96, 7.2810e-12
626.10, 7.2350e-12
626.24, 7.0080e-12
626.38, 7.0080e-12
626.52, 7.1430e-12
626.66, 7.0620e-12
626.80, 7.0010e-12
626.94, 7.0230e-12
627.08, 7.0360e-12
627.22, 7.0360e-12
627.36, 7.0440e-12
627.50, 6.9450e-12
627.64, 6.6820e-12
627.78, 6.5880e-12
627.92, 6.5670e-12
628.06, 6.5200e-12
628.20, 6.5150e-12
628.34, 6.5920e-12
628.48, 6.7740e-12
628.62, 6.7730e-12
628.76, 6.8390e-12
628.90, 6.8950e-12
629.04, 6.9060e-12
629.18, 7.0250e-12
629.32, 7.0230e-12
629.46, 7.1340e-12
629.60, 7.1530e-12
629.74, 7.1920e-12
629.88, 7.2560e-12
630.02, 7.1240e-12
630.16, 7.1780e-12
630.30, 7.1810e-12
630.44, 6.9800e-12
630.58, 6.8420e-12
630.72, 6.8530e-12
630.86, 6.9250e-12
631.00, 6.9850e-12
631.14, 6.9520e-12
631.28, 6.9510e-12
631.42, 6.9510e-12
631.56, 6.9530e-12
631.70, 7.0190e-12
631.84, 7.0540e-12
631.98, 6.9990e-12
632.12, 6.9870e-12
632.26, 7.0080e-12
632.40, 6.9890e-12
632.54, 7.0390e-12
632.68, 7.0540e-12
632.82, 6.9350e-12
632.96, 6.8810e-12
633.10, 6.9500e-12
633.24, 6.9690e-12
633.38, 6.9240e-12
633.52, 6.8280e-12
633.66, 6.8950e-12
633.80, 6.9060e-12
633.94, 6.8590e-12
634.08, 6.8320e-12
634.22, 6.8390e-12
634.36, 6.8180e-12
634.50, 6.7380e-12
634.64, 6.6830e-12
634.78, 6.6780e-12
634.92, 6.6370e-12
635.06, 6.7660e-12
635.20, 6.8630e-12
635.34, 6.8810e-12
635.48, 6.9070e-12
635.62, 6.9490e-12
635.76, 6.9960e-12
635.90, 7.0390e-12
636.04, 6.9890e-12
636.18, 6.8640e-12
636.32, 6.7680e-12
636.46, 6.7140e-12
636.60, 6.6980e-12
636.74, 6.6480e-12
636.88, 6.5720e-12
637.02, 6.5540e-12
637.16, 6.6110e-12
637.30, 6.6790e-12
637.44, 6.7020e-12
637.58, 6.7020e-12
637.72, 6.5990e-12
637.86, 6.4510e-12
638.00, 6.4480e-12
638.14, 6.5680e-12
638.28, 6.6640e-12
638.42, 6.6850e-12
638.56, 6.7260e-12
638.70, 6.7710e-12
638.84, 6.7700e-12
638.98, 6.7780e-12
639.12, 6.7510e-12
639.26, 6.6640e-12
639.40, 6.6250e-12
639.54, 6.6360e-12
639.68, 6.6710e-12
639.82, 6.7820e-12
639.96, 6.7390e-12
640.10, 6.6200e-12
640.24, 6.5320e-12
640.38, 6.5880e-12
640.52, 6.6740e-12
640.66, 6.7090e-12
640.80, 6.7560e-12
640.94, 6.7610e-12
641.08, 6.7370e-12
641.22, 6.6720e-12
641.36, 6.6580e-12
641.50, 6.6610e-12
641.64, 6.6410e-12
641.78, 6.6390e-12
641.92, 6.6290e-12
642.06, 6.6360e-12
642.20, 6.6170e-12
642.34, 6.5480e-12
642.48, 6.5600e-12
642.62, 6.5990e-12
642.76, 6.6170e-12
642.90, 6.6720e-12
643.04, 6.6850e-12
643.18, 6.7180e-12
643.32, 6.7090e-12
643.46, 6.5740e-12
643.60, 6.5480e-12
643.74, 6.5500e-12
643.88, 6.4890e-12
644.02, 6.4810e-12
644.16, 6.5940e-12
644.30, 6.4980e-12
644.44, 6.4570e-12
644.58, 6.4220e-12
644.72, 6.3730e-12
644.86, 6.3290e-12
645.00, 6.3550e-12
645.14, 6.4640e-12
645.28, 6.5150e-12
645.42, 6.5030e-12
645.56, 6.4140e-12
645.70, 6.4900e-12
645.84, 6.5210e-12
645.98, 6.5120e-12
646.12, 6.5020e-12
646.26, 6.4110e-12
646.40, 6.3290e-12
646.54, 6.3290e-12
646.68, 6.4150e-12
646.82, 6.4750e-12
646.96, 6.4630e-12
647.10, 6.4500e-12
647.24, 6.4550e-12
647.38, 6.4420e-12
647.52, 6.4690e-12
647.66, 6.5120e-12
647.80, 6.4530e-12
647.94, 6.4470e-12
648.08, 6.4450e-12
648.22, 6.4260e-12
648.36, 6.4180e-12
648.50, 6.3520e-12
648.64, 6.3320e-12
648.78, 6.3450e-12
648.92, 6.2690e-12
649.06, 6.2630e-12
649.20, 6.2460e-12
649.34, 6.2810e-12
649.48, 6.3730e-12
649.62, 6.4970e-12
649.76, 6.5060e-12
649.90, 6.5010e-12
650.04, 6.4840e-12
650.18, 6.4810e-12
650.32, 6.4470e-12
650.46, 6.4670e-12
650.60, 6.4220e-12
650.74, 6.3910e-12
650.88, 6.3810e-12
651.02, 6.4320e-12
651.16, 6.4150e-12
651.30, 6.4090e-12
651.44, 6.4530e-12
651.58, 6.4660e-12
651.72, 6.4460e-12
