wavelength[nm], flux
651.77, 1.1940e-12
651.91, 1.2110e-12
652.05, 1.2170e-12
652.19, 1.2180e-12
652.33, 1.2110e-12
652.47, 1.2120e-12
652.61, 1.2090e-12
652.75, 1.2050e-12
652.89, 1.2030e-12
653.03, 1.2060e-12
653.17, 1.1930e-12
653.31, 1.1840e-12
653.45, 1.1960e-12
653.59, 1.2140e-12
653.73, 1.2160e-12
653.87, 1.2140e-12
654.01, 1.2080e-12
654.15, 1.1990e-12
654.29, 1.1920e-12
654.43, 1.1810e-12
654.57, 1.1700e-12
654.71, 1.1630e-12
654.85, 1.1590e-12
654.99, 1.1600e-12
655.13, 1.1570e-12
655.27, 1.1490e-12
655.41, 1.1440e-12
655.55, 1.1290e-12
655.69, 1.1130e-12
655.83, 1.1060e-12
655.97, 1.1000e-12
656.11, 1.0700e-12
656.25, 1.0480e-12
656.39, 1.0520e-12
656.53, 1.0940e-12
656.67, 1.1160e-12
656.81, 1.1190e-12
656.95, 1.1180e-12
657.09, 1.1330e-12
657.23, 1.1330e-12
657.37, 1.1340e-12
657.51, 1.1350e-12
657.65, 1.1560e-12
657.79, 1.1670e-12
657.93, 1.1620e-12
658.07, 1.1660e-12
658.21, 1.1820e-12
658.35, 1.1830e-12
658.49, 1.1750e-12
658.63, 1.1780e-12
658.77, 1.1790e-12
658.91, 1.1640e-12
659.05, 1.1240e-12
659.19, 1.1000e-12
659.33, 1.1040e-12
659.47, 1.1270e-12
659.61, 1.1530e-12
659.75, 1.1700e-12
659.89, 1.1850e-12
660.03, 1.1940e-12
660.17, 1.1890e-12
660.31, 1.1820e-12
660.45, 1.1830e-12
660.59, 1.1800e-12
660.73, 1.1650e-12
660.87, 1.1630e-12
661.01, 1.1860e-12
661.15, 1.1920e-12
661.29, 1.1840e-12
661.43, 1.1790e-12
661.57, 1.1880e-12
661.71, 1.1850e-12
661.85, 1.1860e-12
661.99, 1.1870e-12
662.13, 1.1950e-12
662.27, 1.1860e-12
662.41, 1.1890e-12
662.55, 1.1880e-12
662.69, 1.1740e-12
662.83, 1.1920e-12
662.97, 1.1770e-12
663.11, 1.1450e-12
663.25, 1.1130e-12
663.39, 1.1120e-12
663.53, 1.1290e-12
663.67, 1.1480e-12
663.81, 1.1520e-12
663.95, 1.1550e-12
664.09, 1.1400e-12
664.23, 1.1330e-12
664.37, 1.1410e-12
664.51, 1.1420e-12
664.65, 1.1490e-12
664.79, 1.1670e-12
664.93, 1.1800e-12
665.07, 1.1720e-12
665.21, 1.1600e-12
665.35, 1.1530e-12
665.49, 1.1510e-12
665.63, 1.1460e-12
665.77, 1.1440e-12
665.91, 1.1470e-12
666.05, 1.1390e-12
666.19, 1.1210e-12
666.33, 1.1160e-12
666.47, 1.1300e-12
666.61, 1.1330e-12
666.75, 1.1280e-12
666.89, 1.1270e-12
667.03, 1.1370e-12
667.17, 1.1390e-12
667.31, 1.1280e-12
667.45, 1.1270e-12
667.59, 1.1150e-12
667.73, 1.1090e-12
667.87, 1.1190e-12
668.01, 1.1290e-12
668.15, 1.1390e-12
668.29, 1.1430e-12
668.43, 1.1540e-12
668.57, 1.1620e-12
668.71, 1.1560e-12
668.85, 1.1360e-12
668.99, 1.1350e-12
669.13, 1.1310e-12
669.27, 1.1270e-12
669.41, 1.1210e-12
669.55, 1.1190e-12
669.69, 1.1270e-12
669.83, 1.1330e-12
669.97, 1.1460e-12
670.11, 1.1320e-12
670.25, 1.1050e-12
670.39, 1.0920e-12
670.53, 1.0870e-12
670.67, 1.0760e-12
670.81, 1.0820e-12
670.95, 1.0950e-12
671.09, 1.0960e-12
671.23, 1.0930e-12
671.37, 1.0860e-12
671.51, 1.0840e-12
671.65, 1.0820e-12
671.79, 1.0910e-12
671.93, 1.1020e-12
672.07, 1.1070e-12
672.21, 1.1260e-12
672.35, 1.1400e-12
672.49, 1.1270e-12
672.63, 1.1070e-12
672.77, 1.1080e-12
672.91, 1.0950e-12
673.05, 1.0770e-12
673.19, 1.0910e-12
673.33, 1.1100e-12
673.47, 1.1210e-12
673.61, 1.1290e-12
673.75, 1.1390e-12
673.89, 1.1360e-12
674.03, 1.1330e-12
674.17, 1.1270e-12
674.31, 1.1210e-12
674.45, 1.1280e-12
674.59, 1.1350e-12
674.73, 1.1320e-12
674.87, 1.1120e-12
675.01, 1.0980e-12
675.15, 1.0990e-12
675.29, 1.1110e-12
675.43, 1.1200e-12
675.57, 1.1210e-12
675.71, 1.1140e-12
675.85, 1.1080e-12
675.99, 1.1040e-12
676.13, 1.1120e-12
676.27, 1.1280e-12
676.41, 1.1390e-12
676.55, 1.1380e-12
676.69, 1.1290e-12
676.83, 1.1230e-12
676.97, 1.1140e-12
677.11, 1.1010e-12
677.25, 1.0950e-12
677.39, 1.1040e-12
677.53, 1.1250e-12
677.67, 1.1310e-12
677.81, 1.1270e-12
677.95, 1.1220e-12
678.09, 1.1210e-12
678.23, 1.1100e-12
678.37, 1.1030e-12
678.51, 1.1010e-12
678.65, 1.1050e-12
678.79, 1.1100e-12
678.93, 1.1230e-12
679.07, 1.1190e-12
679.21, 1.0990e-12
679.35, 1.0920e-12
679.49, 1.0900e-12
679.63, 1.0890e-12
679.77, 1.0930e-12
679.91, 1.0870e-12
680.05, 1.0880e-12
680.19, 1.0880e-12
680.33, 1.0900e-12
680.47, 1.0940e-12
680.61, 1.1000e-12
680.75, 1.1000e-12
680.89, 1.0880e-12
681.03, 1.0860e-12
681.17, 1.0890e-12
681.31, 1.0920e-12
681.45, 1.0890e-12
681.59, 1.0930e-12
681.73, 1.0960e-12
681.87, 1.0910e-12
682.01, 1.0810e-12
682.15, 1.0790e-12
682.29, 1.0880e-12
682.43, 1.0970e-12
682.57, 1.0990e-12
682.71, 1.0840e-12
682.85, 1.0670e-12
682.99, 1.0710e-12
683.13, 1.0770e-12
683.27, 1.0800e-12
683.41, 1.0770e-12
683.55, 1.0760e-12
683.69, 1.0800e-12
683.83, 1.0750e-12
683.97, 1.0640e-12
684.11, 1.0500e-12
684.25, 1.0370e-12
684.39, 1.0350e-12
684.53, 1.0400e-12
684.67, 1.0510e-12
684.81, 1.0580e-12
684.95, 1.0660e-12
685.09, 1.0780e-12
685.23, 1.0800e-12
685.37, 1.0610e-12
685.51, 1.0430e-12
685.65, 1.0340e-12
685.79, 1.0430e-12
685.93, 1.0560e-12
686.07, 1.0590e-12
686.21, 1.0550e-12
686.35, 1.0450e-12
686.49, 1.0290e-12
686.63, 9.6420e-13
686.77, 8.6630e-13
686.91, 7.8290e-13
687.05, 7.5320e-13
687.19, 7.7470e-13
687.33, 8.0780e-13
687.47, 8.3120e-13
687.61, 8.4740e-13
687.75, 8.7960e-13
687.89, 9.2640e-13
688.03, 9.6790e-13
688.17, 1.0020e-12
688.31, 1.0170e-12
688.45, 1.0010e-12
688.59, 9.7380e-13
688.73, 9.5030e-13
688.87, 9.3700e-13
689.01, 9.3950e-13
689.15, 9.4830e-13
689.29, 9.4820e-13
689.43, 9.4750e-13
689.57, 9.5110e-13
689.71, 9.5680e-13
689.85, 9.7470e-13
689.99, 9.8140e-13
690.13, 9.7580e-13
690.27, 9.9420e-13
690.41, 9.9220e-13
690.55, 9.9100e-13
690.69, 9.9620e-13
690.83, 1.0010e-12
690.97, 9.9760e-13
691.11, 1.0120e-12
691.25, 1.0180e-12
691.39, 1.0220e-12
691.53, 1.0110e-12
691.67, 1.0020e-12
691.81, 1.0070e-12
691.95, 1.0220e-12
692.09, 1.0340e-12
692.23, 1.0360e-12
692.37, 1.0220e-12
692.51, 1.0150e-12
692.65, 1.0280e-12
692.79, 1.0440e-12
692.93, 1.0460e-12
693.07, 1.0470e-12
693.21, 1.0540e-12
693.35, 1.0500e-12
693.49, 1.0420e-12
693.63, 1.0370e-12
693.77, 1.0310e-12
693.91, 1.0300e-12
694.05, 1.0390e-12
694.19, 1.0430e-12
694.33, 1.0360e-12
694.47, 1.0390e-12
694.61, 1.0490e-12
694.75, 1.0620e-12
694.89, 1.0660e-12
695.03, 1.0680e-12
695.17, 1.0730e-12
695.31, 1.0760e-12
695.45, 1.0740e-12
695.59, 1.0740e-12
695.73, 1.0630e-12
695.87, 1.0570e-12
696.01, 1.0560e-12
696.15, 1.0720e-12
696.29, 1.0930e-12
696.43, 1.1060e-12
696.57, 1.1030e-12
696.71, 1.1010e-12
696.85, 1.1030e-12
696.99, 1.0980e-12
697.13, 1.0820e-12
697.27, 1.0790e-12
697.41, 1.0720e-12
697.55, 1.0610e-12
697.69, 1.0440e-12
697.83, 1.0250e-12
697.97, 1.0160e-12
698.11, 1.0430e-12
698.25, 1.0840e-12
698.39, 1.1140e-12
698.53, 1.1150e-12
698.67, 1.0830e-12
698.81, 1.0630e-12
698.95, 1.0570e-12
699.09, 1.0550e-12
699.23, 1.0530e-12
699.37, 1.0550e-12
699.51, 1.0610e-12
699.65, 1.0560e-12
699.79, 1.0390e-12
699.93, 1.0300e-12
700.07, 1.0400e-12
700.21, 1.0470e-12
700.35, 1.0460e-12
700.49, 1.0360e-12
700.63, 1.0310e-12
700.77, 1.0460e-12
700.91, 1.0540e-12
701.05, 1.0730e-12
701.19, 1.0850e-12
701.33, 1.0770e-12
701.47, 1.0530e-12
701.61, 1.0180e-12
701.75, 1.0190e-12
701.89, 1.0400e-12
702.03, 1.0710e-12
702.17, 1.0630e-12
702.31, 1.0460e-12
702.45, 1.0430e-12
702.59, 1.0510e-12
702.73, 1.0580e-12
702.87, 1.0620e-12
703.01, 1.0620e-12
703.15, 1.0640e-12
703.29, 1.0480e-12
703.43, 1.0350e-12
703.57, 1.0440e-12
703.71, 1.0540e-12
703.85, 1.0590e-12
703.99, 1.0580e-12
704.13, 1.0570e-12
704.27, 1.0690e-12
704.41, 1.0760e-12
704.55, 1.0720e-12
704.69, 1.0690e-12
704.83, 1.0800e-12
704.97, 1.0760e-12
705.11, 1.0530e-12
705.25, 1.0410e-12
705.39, 1.0310e-12
705.53, 1.0330e-12
705.67, 1.0490e-12
705.81, 1.0560e-12
705.95, 1.0490e-12
706.09, 1.0450e-12
706.23, 1.0500e-12
706.37, 1.0600e-12
706.51, 1.0730e-12
706.65, 1.0590e-12
706.79, 1.0390e-12
706.93, 1.0430e-12
707.07, 1.0590e-12
707.21, 1.0710e-12
707.35, 1.0740e-12
707.49, 1.0700e-12
707.63, 1.0740e-12
707.77, 1.0730e-12
707.91, 1.0680e-12
708.05, 1.0610e-12
708.19, 1.0590e-12
708.33, 1.0540e-12
708.47, 1.0420e-12
708.61, 1.0370e-12
708.75, 1.0430e-12
708.89, 1.0440e-12
709.03, 1.0320e-12
709.17, 1.0240e-12
709.31, 1.0360e-12
709.45, 1.0470e-12
709.59, 1.0510e-12
709.73, 1.0560e-12
709.87, 1.0620e-12
710.01, 1.0680e-12
710.15, 1.0620e-12
710.29, 1.0490e-12
710.43, 1.0570e-12
710.57, 1.0730e-12
710.71, 1.0760e-12
710.85, 1.0720e-12
710.99, 1.0620e-12
711.13, 1.0550e-12
711.27, 1.0550e-12
711.41, 1.0640e-12
711.55, 1.0630e-12
711.69, 1.0550e-12
711.83, 1.0460e-12
711.97, 1.0370e-12
712.11, 1.0380e-12
712.25, 1.0560e-12
712.39, 1.0580e-12
712.53, 1.0620e-12
712.67, 1.0650e-12
712.81, 1.0560e-12
712.95, 1.0530e-12
713.09, 1.0370e-12
713.23, 1.0310e-12
713.37, 1.0310e-12
713.51, 1.0450e-12
713.65, 1.0420e-12
713.79, 1.0420e-12
713.93, 1.0540e-12
714.07, 1.0480e-12
714.21, 1.0340e-12
714.35, 1.0240e-12
714.49, 1.0330e-12
714.63, 1.0220e-12
714.77, 1.0180e-12
714.91, 1.0370e-12
715.05, 1.0490e-12
715.19, 1.0510e-12
715.33, 1.0570e-12
715.47, 1.0550e-12
715.61, 1.0510e-12
715.75, 1.0540e-12
715.89, 1.0450e-12
716.03, 1.0370e-12
716.17, 1.0260e-12
716.31, 1.0070e-12
716.45, 1.0070e-12
716.59, 1.0170e-12
716.73, 1.0340e-12
716.87, 1.0410e-12
717.01, 1.0270e-12
717.15, 1.0080e-12
717.29, 9.9830e-13
717.43, 9.8770e-13
717.57, 9.7570e-13
717.71, 9.8250e-13
717.85, 9.8640e-13
717.99, 9.9290e-13
718.13, 9.9830e-13
718.27, 9.8470e-13
718.41, 9.3080e-13
718.55, 8.8950e-13
718.69, 9.0840e-13
718.83, 9.4530e-13
718.97, 9.6660e-13
719.11, 9.6400e-13
719.25, 9.6450e-13
719.39, 9.7870e-13
719.53, 9.9940e-13
719.67, 1.0140e-12
719.81, 1.0140e-12
719.95, 9.6660e-13
720.09, 9.5050e-13
720.23, 9.6920e-13
720.37, 9.7320e-13
720.51, 9.5590e-13
720.65, 9.4130e-13
720.79, 9.7850e-13
720.93, 1.0140e-12
721.07, 1.0300e-12
721.21, 1.0390e-12
721.35, 1.0400e-12
721.49, 1.0510e-12
721.63, 1.0730e-12
721.77, 1.0830e-12
721.91, 1.0690e-12
722.05, 1.0430e-12
722.19, 1.0340e-12
722.33, 1.0390e-12
722.47, 1.0420e-12
722.61, 1.0500e-12
722.75, 1.0540e-12
722.89, 1.0540e-12
723.03, 1.0350e-12
723.17, 1.0110e-12
723.31, 9.8630e-13
723.45, 9.8380e-13
723.59, 1.0090e-12
723.73, 1.0230e-12
723.87, 1.0120e-12
724.01, 9.9570e-13
724.15, 1.0210e-12
724.29, 1.0130e-12
724.43, 1.0220e-12
724.57, 1.0170e-12
724.71, 1.0140e-12
724.85, 1.0150e-12
724.99, 1.0120e-12
725.13, 1.0010e-12
725.27, 9.9160e-13
725.41, 9.9690e-13
725.55, 1.0100e-12
725.69, 1.0150e-12
725.83, 1.0200e-12
725.97, 1.0230e-12
726.11, 1.0250e-12
726.25, 1.0190e-12
726.39, 1.0170e-12
726.53, 1.0170e-12
726.67, 1.0190e-12
726.81, 1.0160e-12
726.95, 1.0120e-12
727.09, 1.0160e-12
727.23, 1.0180e-12
727.37, 1.0040e-12
727.51, 9.8280e-13
727.65, 9.7730e-13
727.79, 9.9180e-13
727.93, 1.0040e-12
728.07, 1.0040e-12
728.21, 1.0020e-12
728.35, 1.0060e-12
728.49, 9.9430e-13
728.63, 9.6960e-13
728.77, 9.4780e-13
728.91, 9.3480e-13
729.05, 9.2310e-13
729.19, 9.3520e-13
729.33, 9.6370e-13
729.47, 9.9450e-13
729.61, 1.0270e-12
729.75, 1.0330e-12
729.89, 1.0080e-12
730.03, 9.7920e-13
730.17, 9.7150e-13
730.31, 9.7450e-13
730.45, 9.7090e-13
730.59, 9.9140e-13
730.73, 9.9400e-13
730.87, 1.0030e-12
731.01, 9.9870e-13
731.15, 9.8610e-13
731.29, 1.0100e-12
731.43, 1.0180e-12
731.57, 1.0020e-12
731.71, 9.9420e-13
731.85, 9.9250e-13
731.99, 9.8860e-13
732.13, 9.8740e-13
732.27, 9.7120e-13
732.41, 9.4690e-13
732.55, 9.4640e-13
732.69, 9.7330e-13
732.83, 9.9980e-13
732.97, 1.0070e-12
733.11, 9.9350e-13
733.25, 9.8520e-13
733.39, 1.0050e-12
733.53, 1.0320e-12
733.67, 1.0560e-12
733.81, 1.0640e-12
733.95, 1.0450e-12
734.09, 1.0190e-12
734.23, 9.9880e-13
734.37, 9.9370e-13
734.51, 1.0080e-12
734.65, 1.0230e-12
734.79, 1.0300e-12
734.93, 1.0060e-12
735.07, 9.9390e-13
735.21, 9.9410e-13
735.35, 9.8790e-13
735.49, 9.8120e-13
735.63, 9.7680e-13
735.77, 9.8050e-13
735.91, 9.9680e-13
736.05, 1.0080e-12
736.19, 9.9860e-13
736.33, 9.7490e-13
736.47, 9.6750e-13
736.61, 9.7890e-13
736.75, 9.8510e-13
736.89, 9.8320e-13
737.03, 9.8240e-13
737.17, 9.8940e-13
737.31, 1.0040e-12
737.45, 1.0010e-12
737.59, 9.9420e-13
737.73, 9.8750e-13
737.87, 9.8680e-13
738.01, 9.9780e-13
738.15, 1.0050e-12
738.29, 9.9300e-13
738.43, 9.9480e-13
738.57, 1.0090e-12
738.71, 9.9800e-13
738.85, 9.6190e-13
738.99, 9.2710e-13
739.13, 9.3810e-13
739.27, 9.6740e-13
739.41, 9.7010e-13
739.55, 9.7610e-13
739.69, 9.8010e-13
739.83, 9.7700e-13
739.97, 9.7010e-13
740.11, 9.5430e-13
740.25, 9.4550e-13
740.39, 9.4440e-13
740.53, 9.7020e-13
740.67, 9.6300e-13
740.81, 9.6140e-13
740.95, 9.4830e-13
741.09, 9.2460e-13
741.23, 9.1210e-13
741.37, 9.3280e-13
741.51, 9.4560e-13
741.65, 9.5030e-13
741.79, 9.6470e-13
741.93, 9.8100e-13
742.07, 9.7960e-13
742.21, 9.5990e-13
742.35, 9.3270e-13
742.49, 9.3860e-13
742.63, 9.6490e-13
742.77, 9.7900e-13
